CFI,"Macular degeneration, age related|Macular degeneration, age-related|Macular degeneration, age-related, protection against|Membranoproliferative glomerulonephritis|Membranoproliferative glomerulonephritis, type I|Membranoproliferative glomerulonephritis, type I.|Preeclampsia|Thrombotic microangiopathy following kidney transplantation|Thrombotic microangiopathy following transplantation|Hemolysis, elevated liver enzymes & low platelet count|Haemolytic uraemic syndrome, Streptococcus pneumoniae-associated.|Haemolytic uraemic syndrome, atypical.|Age related macular degeneration, association with |Age-related macular degeneration, association with|C3 glomerulonephritis|Complement factor I deficiency|Complement factor I deficiency, association with |Complement factor I deficiency.|Haemolytic uraemic syndrome|Haemolytic uraemic syndrome, atypical|Acute haemorrhagic leukoencephalitis"
RNF170,"Sensory ataxia, autosomal dominant"
MYB,Autism|Increased foetal haemoglobin levels |Reduced expression|Reduced promoter activity
CEP85L,"QRS interval, association with "
SCN10A,"Small fibre neuropathy|QRS interval, association with |PR interval, association with|Peripheral neuropathy, painful|Heart block, association with|Cardiac conduction abnormality in hypertrophic cardiomyoathy, association with|Brugada syndrome, association with|Brugada syndrome ?|Brugada syndrome|Atrial fibrillation, increased risk|Atrial fibrillation, early-onset|Atrial fibrillation & slow ventricular rates|Atrial fibrillation"
GPC4,Simpson-Golabi-Behmel syndrome 
flg11,"Atopic asthma, association with|Atopic dermatitis   "
CHD6,Mental retardation with brachydactyly of toes
CCDC88C,Spinocerbellar ataxia  |Hydrocephalus
1-Dec,"Squamous cell carcinoma of the head and neck, reduced risk, assoc"
BAP1,"Renal cell carcinoma|Renal cell carcinoma/cutaneous melanoma/uveal melanoma|Renal cell carcinoma/cutaneous melanoma/uveal melanoma/mesothelioma|Renal cell carcinoma/mesothelioma/uveal melanoma|Renal cell carcinoma/uveal melanoma|Uveal melanoma|Uveal melanoma, cutaneous melanoma & malignant mesothelioma|Uveal melanoma, lung carcinoma, and meningioma|Uveal melanoma, peritoneal mesothelioma with primary biliary tract adenocarcinoma|Uveal/cutaneous melanoma|Ocular melanoma|Metastatic uveal melanoma|Adenocarcinoma|BAP1 cancer predisposition syndrome|Basal cell carcinoma|Cutaneous melanoma |Melanocytic neoplasms|Melanoma, uveal|Melanomas & dysplastic nevus syndrome|Mesothelioma|Mesothelioma / melanoma / basal cell carcinoma|Mesothelioma/uveal melanoma"
CFP,Properdin deficiency
CHSY1,Temtamy preaxial brachydactyly syndrome|Schizophrenia|Neuropathy  |Brachydactyly  
AIMP1,"Progressive neurodegenerative disease, infantile-onset|Pelizaeus-Merzbacher-like disease|Hypomyelinating leukodystrophy-3"
ANO10,"Spinocerebellar ataxia, autosomal recessive 10|Spinocerebellar ataxia, autosomal recessive|Cerebellar ataxia, autosomal recessive|Cerebellar ataxia, adult-onset with coenzyme Q10 deficiency|Cerebellar ataxia 3|Adult-onset cerebellar ataxia with coenzyme Q10 deficiency"
JAM3,Haemorrhagic destruction of the brain and cataracts
TCTE3,"Hernia, diaphragmatic "
FADD,FADD deficiency
KBTBD13,Nemaline myopathy  type 6|Malignant hyperthermia
MAP3K1,"Asthma, association with|Breast cancer    |Breast cancer, increased risk  |Breast cancer, reduced risk  |Breast cancer, risk, association with|Disorder of sex development ?|Disorders of sex development|Potential protein deficiency"
RPN2,Congenital disorder of glycosylation 1 
GLYCTK,D-glyceric aciduria
CFTR,"Obstructive azoospermia|Non-obstructive azoospermia|Necrotising pneumonia and bronchiectasis.|Nasal polyps|Nasal polyposis|Metabolic alkalosis|Obstructive azoospermia.|Oligospermia|Ovulatory infertility.|Pancreatic cancer, increased risk |Pancreatic sufficient cystic fibrosis|Pancreatitis|Pancreatitis, chronic|Pancreatitis, chronic ?|Meconium ileus, lethal|Lung disease|Hypertrypsinaemia, neonatal|Hypochloraemic alkalosis|Hypoelectrolytemia and metabolic alkalosis|Inadequate weight gain|Increased expression|Increased risk of pancreatitis in patient with mild CF|Infertility |Infertility, association with|Inflammatory bowel disease|Leukemia, risk, association with|Lung cancer|Lung cancer risk, association with|Lung cancer, reduced risk|Hypertrypsinaemia, low sweat chloride|Pancreatitis, chronic, association with|Pseudo-Bartter's syndrome|Pulmonary disease|RA-associated diffuse bronchiectasis/rheumatoid arthritis|Recurrent pancreatitis|Recurrent pancreatitis, and disseminated bronchiectasis|Reduced bone mineral density in cystic fibrosis|Reduced expression|Respiratory symptoms of cystic fibrosis|Respiratory/pancreatic disease, association with|Rheumatoid arthritis-associated diffuse bronchiectasis|Sarcoidosis, susceptibility to|Transient reactive papulotranslucent acrokeratoderma.|Tubal infertility.|Proteinuria in cystic fibrosis, association with|Prostate cancer protection|Pancreatitis, chronic, association with.|Pancreatitis, chronic, increased risk|Pancreatitis, chronic.|Pancreatitis, early acute.|Pancreatitis, idiopathic|Pancreatitis, idiopathic chronic  |Pancreatitis, increased risk|Pancreatitis, necrotizing.|Pancreatitis.|Phenotype modifier|Phenotype modifier, association with |Primary sclerosing cholangitis|Primary sclerosing cholangitis, protection against|Typhoid fever, protection against, association with|Hyperlipidemic pancreatitis, association with|Abs of vas def, recurr pancreatitis, and diss bronchiectasis|Azoospermia with and without CAVD and Oligospermia|Azoospermia with CAVD and Oligospermia|Azoospermia with congenital absence of the vas deferens|Azoospermia with congenital absence of vas deferens|Azoospermia without CAVD and oligospermia|Azoospermia without congenital absence of the vas deferens|Azoospermia.|Bronchial asthma, association with|Bronchiectasis|Bronchiectasis, association with|Bronchiectasis, association with.|Bronchiectasis, disseminated.|Bronchiectasis.|Azoospermia with and without CAVD|Azoospermia|Allergic bronchopulmonary aspergillosis, association with.|Altered expression|Altered splicing|Altered transcription factor binding|Anorectal malformation|Apple peel atresia.|Aquagenic palmar keratoderma|Aquagenic palmar keratoderma ?|Asthenospermia|Asthma|Asthma / chronic pancreatitis|Asthma-like bronchopathy|Asthma.|Bronchitis|CFTR-related disorder|Cystic fibrosis with pancreatic insufficiency|Cystic fibrosis, association with|Cystic fibrosis, atypical|Cystic fibrosis, atypical.|Cystic fibrosis, modifier of|Cystic fibrosis.|Decreased transcription|Diabetic complications in pregnancy, association with.|Diabetic myonecrosis, in cystic fibrosis.|Disseminated bronchiectasis|Elevated sweat chloride concentration|Fertility advantage in males, association with|Foetal hyperechogenic bowel|Cystic fibrosis with bilateral spontaneous pneumothorax|Cystic fibrosis related liver disease|Cystic fibrosis related disorder|Chronic obstructive pulmonary disease, reduced severity, association|Chronic pancreatitis, increased risk|Chronic pulmonary disease|Con abs of vas deferens, and disseminated bronchiectasis|Congenital absence of vas deferens|Congenital absence of vas deferens ?|Congenital absence of vas deferens and bronchiectasis|Congenital absence of vas deferens, association|Congenital absence of vas deferens.|Crohn's disease, protection against, association with|Cystic fibrosis|Cystic fibrosis ?|Cystic fibrosis and celiac disease"
SOX17,"Stroke, association with|Congenital anomalies of the kidney and urinary tract"
plec1f,"Muscular dystrophy, limb girdle 2  "
HIP1,Ovarian cancer |Epilepsy & learning difficulties
SLIT3,Autism spectrum disorder|Glioma and Hodgkin lymphoma|Major depressive disorder |Schizophrenia  
CDH8,Learning disability  |Autism spectrum disorder|Autism & learning disability 
DROSHA,"Wilms tumour|Lung cancer, survival, association with |Epithelial ovarian cancer, increased risk, association |Breast cancer risk, association with"
PIWIL3,"Oligospermia, reduced risk, association with"
POLR1D,Klippel-Feil & Treacher Collins syndrome|Treacher-Collins syndrome
POLR1C,Leukodystrophy    |Treacher-Collins syndrome
CCDC39,Potential protein deficiency|Primary ciliary dyskinesia|Sperm immotility
ACTA1,"Myofibrillar myopathy|Myofibrillar myopathy, autosomal recessive|Nemaline myopathy|Nemaline myopathy and dilated cardiomyopathy|Nemaline myopathy and hypertrophic cardiomyopathy|Nemaline myopathy with primary pulmonary lymphangiectasia|Neuromuscular disorder|Scapuloperoneal myopathy, progressive|Zebra body myopathy|Muscular dystrophy with rigid spine|Muscular dystrophy & congenital myopathy|Actin myopathy|Cap myopathy|Congenital myopathy|Congenital myopathy with fibre-type disproportion|Core myopathy|Fetal akinesia  |Fibre type disproportion, congenital|Intranuclear rod myopathy|Intranuclear rods myopathy."
CGB,Altered conformation|Inefficient assembly|Recurrent miscarriage 
CCDC40,Primary ciliary dyskinesia
CACNA1D,Autism|Deafness and brachycardia|Potential protein deficiency|Primary aldosteronism
SLC1A1,Schizophrenia and epilepsy|Schizophrenia and bipolar schizoaffective disorder|Obsessive-compulsive disorder |Dicarboxylic aminoaciduria|Autism spectrum disorder 
ZNF224,"Neuropathology and cognition in Alzheimer disease, association"
SMOC1,Microphthalmia with limb anomalies|Waardenburg anophthalmia syndrome
MDM4,"Decreased small cell lung cancer susceptibility|Ovarian cancer, delayed progression, association with|Retinoblastoma, association with"
YAP1,"Small-cell lung cancer survivial, association with|Optic fissure closure defect with intellectual disability|Optic fissure closure defect|Lung adenocarcinoma, association with|Infantile spasms|Breast cancer, increased risk"
msrb3i2,"Deafness, non-syndromic, autosomal recessive"
MSRB3,"Deafness, non-syndromic, autosomal recessive"
NEK1,"Short rib-polydactyly syndrome, Verma-Naumoff|Short rib-polydactyly syndrome, Majewski type"
CHAT,"Alzheimer disease, association with|T-cell primary immunodeficiency|Nicotine dependence, association |Multiple congenital anomalies|Intrauterine growth retardation|Intellectual disability  |Hypotonia|Encephalopathy|Developmental delay|Congenital myasthenic syndrome with episodic apnea|Congenital myasthenic syndrome  |Autism|Alzheimer disease, association with."
PLA2G4C,"Preterm birth, association with"
P2RY11,"Narcolepsy, association with |Acute myocardial infarction, association with"
FGF2,"Bone mineral density, association with  |Endometriosis and adenomyosis, decreased risk, association with"
UBA3,"Breast cancer, non-BRCA1/BRCA2 related|Altered p53 binding"
ADARB1,Altered p53 binding|Potential protein deficiency
TPP2,"Altered p53 binding|Evans syndrome, immunodeficiency & premature immunosenescence"
GDF15,"Altered p53 binding|Left ventricular hypertrophy, lower risk, association |Prostate cancer, reduced risk, association with"
SREK1,Altered p53 binding
ARHGEF7,Altered p53 binding
IL18R1,Altered p53 binding
CHD7,"Temporal bone malformation|Hypogonadotropic hypogonadism|Hypotonia, cognitive impairment, Duane anomaly, deafness and heart defects|Kallmann syndrome|Mental retardation|Multiple congenital anomalies|Oesophageal atresia and patent foramen ovale|Psychomotor retardation, hypertrichosis, facial asymmetry, synophria & developmental delay|Reduced ATPase activity|Scoliosis, idiopathic, association with|Gonadotropin-releasing hormone deficiency|Duane retraction syndrome & developmental delay|Duane anomaly, developmental delay & dysmorphic facial features|22q11.2 deletion syndrome|22q11.2 deletion syndrome.|46,XY disorder of sex development |Autism|Autism spectrum disorder|CHARGE syndrome|CHARGE syndrome, atypical.|Congenital heart disease|Congenital heart disease, protection, asssociation with |DiGeorge/CHARGE syndrome"
PMAIP1,Altered p53 binding
UNKL,Altered p53 binding
RRM1,Altered p53 binding|Autism spectrum disorder
CASP1,Tetralogy of Fallot|Decreased enzyme activity|Altered p53 binding|Absent enzyme activity
PGD,Altered p53 binding
SP100,Altered p53 binding
SLC44A2,"Venous thromboembolism, susceptibility to|Transfusion-related acute lung injury|Reduced HNA-3a alloantibody binding|Multiple sclerosis, susceptibility to"
ANKRD26,Thrombocytopaenia 2
cacnb2i1,"Adverse response to antihypertensive drugs, assoc with"
GIP,Increased bioactivity
CHEK2,"Non-Hodgkin lymphoma, reduced risk, association with|Non-Hodgkin lymphoma  |Neuroblastoma|Multiple cancers|Multi-organ cancers|Malignant melanoma, increased risk|Lung cancer, reduced risk, association with|Lung cancer squamous, reduced risk|Lung cancer|Ovarian cancer |Ovarian carcinoma|Uterine serous carcinoma.|Thyroid cancer, increased risk|Thrombocythaemia, increased risk, association with |Thrombocythaemia |Schizophrenia  |Reduced activity|Prostate cancer|Papillary thyroid carcinoma, increased risk|Papillary thyroid carcinoma, association with|Li-Fraumeni syndrome, increased risk|Li-Fraumeni syndrome|Leukemia risk|Breast cancer, male, association with|Breast cancer, increased risk in homozygotes|Breast cancer, association with.|Breast cancer, association with |Breast cancer, and colorectal cancer. association with.|Breast cancer in BRCA1 or BRCA2 noncarriers|Breast cancer|Breast and/or ovarian cancer|Breast and colon cancer.|Breast cancer, non-BRCA1/BRCA2 related|Breast carcinoma|HNPCC-related colorectal cancer, association with|Glioma|Gastric cancer, increased risk, association with|Gastric cancer, association with.|Early death, breast cancer-specific death, and increased recurrence of breast cancer, in women with breast cancer, associatio|Differentiated thyroid carcinoma, increased risk|Colorectal cancer, association with|Colorectal cancer |Cancer  "
CAMP,"Periodontitis, generalized aggressive, association with"
PSPN,"Aganglionosis, in Hirschsprung disease"
ACVR1B,"Increased muscle strength, association with"
SIRT5,"Increased molecular brain aging, association with"
MGLL,Obesity 
AP4E1,"Cerebral palsy, spastic tetraplegic|Intellectual disability, spastic paraplegia & short stature|Stuttering"
